Company Name,Symbol,Headline,Publish Date,Sentiment
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.43%,2019-10-07,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.40%,2019-10-03,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.65%,2019-09-16,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.85%,2019-09-13,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 2.04%,2019-09-03,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.53%,2019-08-28,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.49%,2019-07-10,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.65%,2019-07-01,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.83%,2019-06-25,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.25%,2019-05-22,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.01%,2019-05-21,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.90%,2019-05-16,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.51%,2019-05-09,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.20%,2019-05-08,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.97%,2019-05-06,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.29%,2019-04-19,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.29%,2019-04-18,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.39%,2019-04-04,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.59%,2019-04-03,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.38%,2019-04-02,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.56%,2019-03-22,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.51%,2019-02-21,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.34%,2019-02-19,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.20%,2019-02-15,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.44%,2019-02-14,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.14%,2019-01-17,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.49%,2019-01-09,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.74%,2018-12-28,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.92%,2018-12-10,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.13%,2018-12-04,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.40%,2018-11-28,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.54%,2018-11-27,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.06%,2018-11-14,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.96%,2018-11-13,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.66%,2018-11-02,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 2.16%,2018-10-11,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India seeks to reassure markets on deregulation of fuel prices,2018-10-06,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 2.67%,2018-10-05,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 2.39%,2018-10-04,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,Exclusive: India eases oil import rules as it seeks to cut costs,2018-09-25,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.81%,2018-09-21,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.39%,2018-09-19,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.10%,2018-08-23,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.17%,2018-08-22,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.17%,2018-08-21,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.65%,2018-08-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.36%,2018-08-10,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.25%,2018-07-18,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.04%,2018-07-13,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.68%,2018-07-12,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.77%,2018-06-28,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.91%,2018-06-27,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.19%,2018-09-17,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.28%,2018-09-14,Negative
Bharat Petroleum Corporation Ltd.,BPCL,Exclusive: India's Iran oil purchases to fade ahead of U.S. sanctions,2018-09-14,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.51%,2018-10-30,Positive
Bharat Petroleum Corporation Ltd.,BPCL,After years of global success India's Reliance Industries faces oil shock at home,2018-10-29,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.57%,2018-10-22,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.81%,2018-12-21,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.14%,2018-12-20,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.13%,2018-12-14,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 down 0.10%,2019-03-20,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.20%,2019-03-11,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.60%,2019-03-06,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.82%,2019-02-25,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.97%,2019-04-26,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.72%,2019-04-25,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.30%,2019-04-24,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.29%,2018-06-21,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.79%,2018-05-28,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.75%,2018-05-21,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.22%,2018-05-09,Positive
Bharat Petroleum Corporation Ltd.,BPCL,As Trump pulls out of Iran deal Asia grapples with impact on oil supplies,2018-05-09,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.20%,2018-04-23,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.37%,2018-04-19,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.46%,2018-04-09,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.06%,2018-04-06,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.40%,2018-03-22,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 up 0.05%,2018-03-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.06%,2018-03-06,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.33%,2018-03-02,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.73%,2018-01-30,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India likely to put pedal to metal on asset sales,2018-01-28,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.59%,2018-01-04,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.50%,2017-12-29,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.46%,2017-12-13,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.80%,2017-12-12,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.96%,2017-11-16,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 up 0.04%,2017-10-17,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.01%,2017-09-26,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.06%,2017-09-20,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 down 0.14%,2017-09-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.87%,2017-09-12,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.05%,2017-09-08,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.14%,2017-09-07,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.02%,2017-07-04,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.72%,2017-06-19,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.42%,2017-06-15,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.39%,2017-06-02,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.20%,2017-05-30,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 down 0.02%,2017-05-19,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.41%,2017-04-28,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.70%,2017-04-03,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.08%,2017-03-10,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.18%,2017-03-07,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.51%,2017-03-02,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.14%,2017-02-14,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.17%,2017-02-10,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.37%,2017-02-07,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.86%,2016-12-29,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.62%,2016-12-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.10%,2016-12-12,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.50%,2016-12-07,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.18%,2016-10-24,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.39%,2016-10-06,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.29%,2016-10-05,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.23%,2016-09-26,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.67%,2016-08-25,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.04%,2016-08-23,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.50%,2017-01-25,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.22%,2017-01-19,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.01%,2016-12-30,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.57%,2017-04-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.18%,2017-04-10,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.69%,2017-04-07,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.11%,2017-08-22,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.78%,2017-08-08,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 unchanged,2017-08-08,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.67%,2017-11-15,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.28%,2017-11-03,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.47%,2017-10-26,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.33%,2018-03-01,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.14%,2018-02-22,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.42%,2018-02-15,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.81%,2018-02-12,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India jet fuel demand to soar as domestic air travel takes off,2018-04-18,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.21%,2018-04-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.14%,2018-04-11,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.93%,2016-08-15,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.93%,2016-08-12,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.32%,2016-08-08,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.23%,2016-07-19,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 down 0.02%,2016-07-13,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.02%,2016-06-14,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.43%,2016-05-20,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 1.10%,2016-05-19,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.56%,2016-04-25,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.82%,2016-04-18,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 2.01%,2016-04-05,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.22%,2016-03-18,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.73%,2015-10-29,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.15%,2015-10-13,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.61%,2015-09-29,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.89%,2015-09-16,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; S&P CNX Nifty up 0.02%,2015-09-11,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.39%,2015-09-10,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 1.71%,2015-09-08,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 1.44%,2015-08-20,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.13%,2015-08-18,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 1.95%,2015-08-14,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 1.33%,2015-08-12,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.12%,2015-08-03,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 1.32%,2015-07-31,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.44%,2015-07-06,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.75%,2015-06-29,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 1.03%,2015-06-18,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 1.96%,2015-06-11,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.05%,2015-06-04,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.19%,2015-05-28,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.87%,2015-04-28,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 1.10%,2015-04-27,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 2.21%,2015-03-26,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 1.83%,2015-04-20,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.02%,2015-03-31,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.07%,2015-07-20,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.82%,2015-07-15,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.07%,2015-07-14,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 0.41%,2015-07-09,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; S&P CNX Nifty down 2.15%,2015-09-04,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 1.37%,2015-09-03,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; S&P CNX Nifty up 0.67%,2015-08-28,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks mixed at close of trade; Nifty 50 up 0.18%,2016-03-17,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.40%,2015-11-17,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.54%,2015-11-12,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.54%,2015-11-11,Neutral
Bharat Petroleum Corporation Ltd.,BPCL,India stocks lower at close of trade; Nifty 50 down 0.73%,2016-06-13,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.80%,2016-06-07,Positive
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 1.08%,2016-05-27,Negative
Bharat Petroleum Corporation Ltd.,BPCL,India stocks higher at close of trade; Nifty 50 up 0.23%,2016-05-24,Positive
Bharti Airtel Ltd.,BHARTIARTL,India stocks higher at close of trade; Nifty 50 up 0.01%,2024-12-10,Positive
Bharti Airtel Ltd.,BHARTIARTL,Nokia wins 'multi-billion' dollar deal in India,2024-11-20,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Asia stocks muted with tech earnings in focus; Japan extends gains,2024-10-28,Neutral
Bharti Airtel Ltd.,BHARTIARTL,CLSA keeps Bharti Airtel shares at Outperform with INR1820 target,2024-10-28,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel stock sees upside on rising 5G and broadband growth says HSBC,2024-10-15,Negative
Bharti Airtel Ltd.,BHARTIARTL,Indian earnings growth expected to be at 3-year low says Morgan Stanley,2024-10-09,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-09-06,Positive
Bharti Airtel Ltd.,BHARTIARTL,Bharti Hexacom receives Investment Bank Analyst Rating Update,2024-08-30,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-08-30,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-08-30,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-08-30,Neutral
Bharti Airtel Ltd.,BHARTIARTL,India stocks higher at close of trade; Nifty 50 up 0.14%,2024-08-28,Positive
Bharti Airtel Ltd.,BHARTIARTL,India stocks higher at close of trade; Nifty 50 up 1.35%,2024-08-07,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel stock sees downgrade from ICICI cites mixed financials,2024-08-07,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-08-07,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Hexacom receives Investment Bank Analyst Rating Update,2024-08-07,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Hexacom receives Investment Bank Analyst Rating Update,2024-08-06,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-08-06,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-08-06,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-07-12,Positive
Bharti Airtel Ltd.,BHARTIARTL,India stocks lower at close of trade; Nifty 50 down 0.07%,2024-07-02,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel shares target raised by Nomura on industry outlook,2024-07-01,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-07-01,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-06-30,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-06-30,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-06-27,Neutral
Bharti Airtel Ltd.,BHARTIARTL,India stocks higher at close of trade; Nifty 50 up 0.62%,2024-06-26,Negative
Bharti Airtel Ltd.,BHARTIARTL,India kicks off $11.5 billion spectrum auction; analysts expect lacklustre bidding,2024-06-25,Positive
Bharti Airtel Ltd.,BHARTIARTL,India stocks lower at close of trade; Nifty 50 down 0.28%,2024-06-21,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-06-10,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Ltd receives Investment Bank Analyst Rating Update,2024-05-27,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Airtel introduces new prepaid plans with streaming perks to compete in India's telecom market,2023-12-04,Neutral
Bharti Airtel Ltd.,BHARTIARTL,CLSA recommends Bharti Airtel and RIL shares ahead of RJio IPO,2023-11-23,Positive
Bharti Airtel Ltd.,BHARTIARTL,Indian DTH operators see revenue decline pivot to digital strategies,2023-11-23,Positive
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel gears up for Bharti Hexacom IPO early next year,2023-11-22,Neutral
Bharti Airtel Ltd.,BHARTIARTL,Nokia to revamp Airtel's India network for 5G and broadband boost,2023-11-21,Neutral
