Company Name,Symbol,Headline,Publish Date,Sentiment
ITC Ltd.,ITC,"Mcap of 6 of top-10 most valued firms jump Rs 1 lakh cr; State Bank, ICICI Bank top gainers",2024-11-03,Neutral
ITC Ltd.,ITC,"Top 10 companies see valuation slump ₹1.55 crore, Reliance Industries biggest laggard & TCS biggest gainer",2024-11-10,Neutral
ITC Ltd.,ITC,Trump Floats Tax Break for Carmakers Hurt by His Own Trade Deal,2024-10-25,Neutral
ITC Ltd.,ITC,"FMCG Q2 review: Costs, Qcomm surge, climate hit in focus",2024-10-27,Neutral
ITC Ltd.,ITC,ICICI Lombard buys stake worth ₹563 crore in ITC and Axis Bank,2024-11-07,Neutral
ITC Ltd.,ITC,"7 at 7: UK Alphabet Probe, Nvidia-Reliance Deal, ITC profits and more",2024-10-25,Neutral
ITC Ltd.,ITC,8 of top 10 most-valued firms lose nearly Rs 2 lakh crore in m-cap,2024-11-17,Neutral
ITC Ltd.,ITC,IndusInd Bank Share Price Live: IndusInd shares collapse 16% post Q2 results,2024-10-25,Neutral
ITC Ltd.,ITC,Indian markets slump for fifth straight session; IndusInd Bank tanks 19%,2024-10-25,Neutral
ITC Ltd.,ITC,Economic growth shouldn’t have to suffer for want of a market solution,2024-11-18,Negative
ITC Ltd.,ITC,Star Health CISO Cleared of Collusion in Massive Data Breach Investigation,2024-10-29,Neutral
ITC Ltd.,ITC,Mapping the Devil’s Real Estate Portfolio,2024-10-31,Negative
ITC Ltd.,ITC,[Removed],2024-10-28,Neutral
ITC Ltd.,ITC,Rising exports keep companies upbeat amid local lull,2024-11-06,Neutral
ITC Ltd.,ITC,Faster ITC claim: Now suppliers can see & take action on whether buyer rejected the invoice or accepted it on the new IMS portal of GST,2024-11-13,Neutral
ITC Ltd.,ITC,"Harbor Freight, 30% Off All Items $10 and Under, 30% off items under $20 for ITC member, Now Thru 11/17 (5 replies)",2024-11-15,Neutral
ITC Ltd.,ITC,"Advantest to Showcase Latest Semiconductor Test Solutions at the 2024 International Test Conference in San Diego, California",2024-10-30,Neutral
ITC Ltd.,ITC,"Advantest to Showcase Latest Semiconductor Test Solutions at the 2024 International Test Conference in San Diego, California",2024-10-30,Neutral
ITC Ltd.,ITC,"Analyst Claims Ethereum ‘Is Not Dying,’ Bitcoin Surge No Threat To Ether",2024-10-31,Negative
ITC Ltd.,ITC,No input tax credit if e-invoice not uploaded in GST portal within 30 days: New rule soon,2024-11-07,Neutral
ITC Ltd.,ITC,Nigeria’s Bank of Industry under Olusi’s leadership: A year in review,2024-11-04,Neutral
ITC Ltd.,ITC,ITC signals growth plans with BGF backing,2024-11-19,Positive
ITC Ltd.,ITC,"Tax fraud: ₹25,000 GST evasion by 18,000 bogus companies uncovered",2024-11-05,Neutral
ITC Ltd.,ITC,"Harbor Freight through 10/27, 25% off any Icon hand tool, 15% off Yukon/US General storage, 40% off Apache cases, 15% off jack/Jack stands, + more, ITC saves more (5 replies)",2024-10-25,Neutral
ITC Ltd.,ITC,"IDS Next Opens Direct Office in Riyadh, KSA",2024-11-12,Negative
ITC Ltd.,ITC,"Offices install air purifiers, encourage work from home as pollution engulfs Delhi-NCR air",2024-11-18,Negative
ITC Ltd.,ITC,"PAG to acquire Manjushree Technopack for ₹8,400 crore",2024-11-22,Neutral
ITC Ltd.,ITC,ITC to streamline shareholdings in hospitality companies EIH and HLV,2024-10-25,Neutral
ITC Ltd.,ITC,"Hybrid work model is here to stay in New Year, too",2024-11-13,Neutral
ITC Ltd.,ITC,Start-ups key to solving micro challenges in agri sector: ICAR D-G,2024-11-13,Neutral
ITC Ltd.,ITC,GSTR 2B input tax issue: A new advisory by GSTN on how to fix it for FY 2023-24,2024-11-18,Negative
ITC Ltd.,ITC,"Markets surge higher led by metal, banking stocks; Sensex up 684 points",2024-11-05,Neutral
ITC Ltd.,ITC,FPI selling in cash market tops ₹1 lakh crore,2024-10-25,Neutral
ITC Ltd.,ITC,"Altcoin Market Decline Reaches Final Act, Bottom Expected In 2025–Analyst",2024-11-05,Neutral
ITC Ltd.,ITC,ITC shares rise 2% after strong Q2 results,2024-10-25,Neutral
ITC Ltd.,ITC,"ITC lifts Sensex 100 points higher, Nifty tops 24,400",2024-10-25,Neutral
ITC Ltd.,ITC,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-11-13,Neutral
ITC Ltd.,ITC,"M-cap of nine of the top 10 most valued firms plunges Rs 2 lakh crore as Sensex, Nifty tumble",2024-10-27,Neutral
ITC Ltd.,ITC,ET Market Watch: Financials propel Sensex 694 points up ahead of US polls,2024-11-05,Neutral
ITC Ltd.,ITC,Mcap of eight of top 10 most-valued firms take ₹1.65 lakh crore hit,2024-11-17,Neutral
ITC Ltd.,ITC,"Harbor Freight Black Friday, begins Nov 25 for ITC, Nov 28 for others, 3 ton Jack stands, $25, 40% off Icon socket sets, $12 torque wrench + more (3 replies)",2024-11-17,Neutral
ITC Ltd.,ITC,Fox Host Questions GOP Rep. With Report Trump Tax Plan Adds $7.5Tn in Debt,2024-11-10,Neutral
ITC Ltd.,ITC,"Coldplay In India: Hotel Inflates Price After Booking, Social Media Users Fume",2024-11-22,Neutral
ITC Ltd.,ITC,"Double trouble for FMCG players: Costly commodities, weak demand",2024-11-04,Neutral
ITC Ltd.,ITC,Building a climate-resilient Pakistan,2024-10-28,Neutral
ITC Ltd.,ITC,"Coldplay mania sends hotel prices surging to Rs 90,000 per day overnight in Ahmedabad",2024-11-18,Negative
ITC Ltd.,ITC,"Masimo smartwatches infringe Apple patents, US jury says",2024-10-25,Neutral
ITC Ltd.,ITC,ICO Flagship Development Report: Policy Makers Should Support Circularity,2024-11-13,Neutral
ITC Ltd.,ITC,"Mcap of 6 of top-10 most valued firms jump ₹1 lakh crore; State Bank, ICICI Bank top gainers",2024-11-03,Neutral
ITC Ltd.,ITC,Mcap of 6 of top-10 most-valued firms erode ₹1.55 lakh cr; Reliance biggest laggard,2024-11-10,Neutral
ITC Ltd.,ITC,"Gautam Gambhir Press Conference Live Streaming, BGT: When, Where To Watch",2024-11-11,Neutral
ITC Ltd.,ITC,"Cheese Snacks Market Report 2025-2030, Featuring Profiles of Sargento Foods, Mars, UTZ Quality Foods, General Mills, EnWave, Amy's Kitchen, Rich Products, The Kraft Heinz Company, ITC and Godrej",2024-11-19,Positive
ITC Ltd.,ITC,Mcap of 6 of top-10 most-valued firms erode Rs 1.55 lakh cr; Reliance biggest laggard,2024-11-10,Neutral
ITC Ltd.,ITC,"Stocks in news: Coal India, JSW Steel, ITC, IndiGo, Shriram Properties",2024-10-25,Neutral
ITC Ltd.,ITC,Budget home threshold may be hiked to Rs 55 lakh,2024-10-28,Neutral
IndusInd Bank Ltd.,INDUSINDBK,DPIIT approves RCap's acquisition by IndusInd International Holdings,2024-11-20,Positive
IndusInd Bank Ltd.,INDUSINDBK,IndusInd Bank Share Price Live: IndusInd shares collapse 16% post Q2 results,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Abhijeet Bora's top 10 Diwali stock picks from large, mid, and small caps",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,IndusInd Bank Q2 results: Why the street is spooked,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Bank Nifty Prediction today – Nov 6, 2024: Intraday trend uncertain, stay out",2024-11-06,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Bank Nifty prediction today – October 29, 2024: Index faces a barrier",2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,F&O Strategy: IndusInd Bank: Bull call spread,2024-10-26,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Tech Query: What is the outlook for IndusInd Bank, HUDCO, Apeejay Surrendra Park Hotels, Cyient?",2024-11-16,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"IndusInd Bank shares in focus after Q2 profit slumps 39% YoY. Should you buy, sell or hold?",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Societe Generale sells 0.5% stake in IndusInd Bank for Rs 421 crore,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Stocks that hit 52-week lows on NSE,2024-11-06,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Indian markets slump for fifth straight session; IndusInd Bank tanks 19%,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Stocks that hit 52-week lows on NSE,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Stocks that hit 52-week lows on NSE,2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"​Adani Ports, IndusInd Bank among 5 stocks with short buildup",2024-11-17,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Volume Shocker: MFs lap up over 1 crore shares of these 10 stocks in October,2024-11-19,Positive
IndusInd Bank Ltd.,INDUSINDBK,Why the stock market is punishing IndusInd Bank shares,2024-11-01,Positive
IndusInd Bank Ltd.,INDUSINDBK,DPIIT approves RCap's acquisition by IndusInd International Holdings,2024-11-20,Positive
IndusInd Bank Ltd.,INDUSINDBK,"Hot stocks: Brokerage view on IndusInd Bank, Dixon Technologies, Colgate, ITC and Piramal Pharma",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,NPCI allows NRIs to make UPI payments from 12 countries,2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,ET Market Watch: Rs 6L Cr investor wealth wiped out from markets! 5 factors that fuelled today's selloff,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Gainers & Losers: IndusInd Bank, Patanjali Foods among 6 stocks in action on Friday",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"IndusInd Bank, ICICI Prudential Life among 5 stocks with short buildup",2024-11-06,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Sensex, Nifty rise on buying in bank stocks, positive global cues",2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Pick of Portfolio for October 27,2024-10-27,Negative
IndusInd Bank Ltd.,INDUSINDBK,"HDFC, Kotak and IndusInd among banks facing surge in default from over-leveraged retail borrowers",2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"IndusInd Bank may not use the contingency provision, but it is prudent to provide for bad times: Sumant Kathpalia",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Coforge, Radico Khaitan among 4 small & midcap stocks that hit 52-week highs on Friday",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Sensex jumps 448 points, Nifty surges above 24,300 in Muhurat session",2024-11-01,Positive
IndusInd Bank Ltd.,INDUSINDBK,Private banks: Dissecting the MFI worry,2024-11-02,Positive
IndusInd Bank Ltd.,INDUSINDBK,"Bank Nifty Prediction today – Nov 5, 2024: Might fall off a barrier, initiate short",2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,"IndusInd Bank Share Price Highlights October 25, 2024: IndusInd shares crash 19% post Q2 results",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Q2 results: Nifty companies show zero profit growth leading to downgrades,2024-11-04,Negative
IndusInd Bank Ltd.,INDUSINDBK,F&O Strategy: Buy APSEZ put,2024-11-02,Positive
IndusInd Bank Ltd.,INDUSINDBK,"Nifty Prediction today – Nov 5, 2024: Downtrend might resume, go short",2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Nifty Bank index 0.17% in a weak market,2024-11-14,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"BFSI's 15% YoY Q2 earnings growth outperforms Nifty, handsomely. HDFC Bank, ICICI Bank among analysts top bets",2024-11-19,Positive
IndusInd Bank Ltd.,INDUSINDBK,Ahead of Market: 10 things that will decide D-Street action on Monday,2024-10-27,Negative
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Nifty Bank index 0.13% in an upbeat market,2024-11-06,Neutral
IndusInd Bank Ltd.,INDUSINDBK,FPI selling in cash market tops ₹1 lakh crore,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Market correction broad-based with 7 of 10 stocks of BSE AllCap seeing a fall,2024-11-09,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Fertilisers stocks up as market falls,2024-11-14,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Stocks that hit 52-week lows on NSE,2024-11-21,Neutral
IndusInd Bank Ltd.,INDUSINDBK,IndusInd Bank shares tumble 15% on becoming latest to warn of microfinance loan stress,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Banks tighten underwriting, go slow on MFI loans as asset quality stress weighs",2024-10-28,Positive
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: FMCG stocks down as market falls,2024-11-07,Neutral
IndusInd Bank Ltd.,INDUSINDBK,IndusInd Bank partners with UNICEF for climate resilience programme,2024-11-21,Neutral
IndusInd Bank Ltd.,INDUSINDBK,ET Market Watch: Financials propel Sensex 694 points up ahead of US polls,2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,"​These 7 Nifty stocks slid 20-40% from their year highs, do you own any?",2024-11-08,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-11-06,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"​Adani Ports, IndusInd Bank among 5 stocks with short buildup",2024-11-17,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"NCLAT asks Axis Bank, Siti Network’s creditors to hold ₹143 crore in separate interest-bearing account",2024-10-30,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"ITC lifts Sensex 100 points higher, Nifty tops 24,400",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Indian stock markets open lower as tech rally in US fails to lift sentiment,2024-10-30,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Sensex and Nifty climb, Banking stocks lead the surge; Maruti, Tata Motors slip",2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Tata Power Renewable Energy, IndusInd Bank partner to provide finance for solar projects",2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,FD interest rate up to 8.8%: 7 banks that revised fixed deposit interest rates in October,2024-10-30,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Market Trading Guide: BEL, Torrent Pharma among 5 stock recommendations for Monday",2024-10-27,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Share Market Highlights 18th November 2024: Sensex closes at 77,339.01, Nifty 50 down 0.34% to 23,453.80",2024-11-18,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Sensex Rises 448 Points, Nifty Rallies Above 24,300 In Muhurat Session",2024-11-01,Positive
IndusInd Bank Ltd.,INDUSINDBK,"How NRIs can use UPI for instant, no-fee transactions abroad",2024-11-03,Positive
IndusInd Bank Ltd.,INDUSINDBK,Credit cards: How does low forex markup fee help you save money?,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Tata Power arm, IndusInd Bank join forces to finance solar projects for small enterprises",2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Heat's now on for PSU banks with Adani Group exposure,2024-11-22,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"​Breakout Stocks: How to trade MFSL, Radico Khaitan and IndusInd Bank on Monday",2024-10-27,Negative
IndusInd Bank Ltd.,INDUSINDBK,"IndusInd provides more for loan losses, Q2 net profit falls 39%",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"IndusInd Bank, IDFC First Bank among 10 stocks that LIC bought in Q2",2024-11-09,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Hinduja Group needs DPIIT nod, too, for Reliance Capital buy",2024-11-04,Negative
IndusInd Bank Ltd.,INDUSINDBK,Microfinance loans continue to weigh on banks,2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"IREDA, RVNL among 12 midcap multibaggers since last Diwali. 10 gems for next Samvat",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Fallen angels! Emkay identifies 5 stocks that may have overcorrected,2024-10-31,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Markets catch a cold as season changes on earnings street,2024-10-26,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Share Market Highlights October 25, 2024: Sensex plunges 663 pts, Nifty settles below 24,200; Indusind Bank sinks 19%",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,Microfinance loans continue to weigh on banks,2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Slowing consumption and commodity costs loom over decent growth in Q2FY25 results,2024-11-07,Neutral
IndusInd Bank Ltd.,INDUSINDBK,India's stock market plight from banks' loan troubles may not be the end of the pain,2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,Public sector banks beat private peers in net profit growth in Q2 amid sharp fall in provisions: SBI Report,2024-11-07,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Is it time to buy the dip in banks? Sandip Sabharwal answers,2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Stocks in news: Coal India, JSW Steel, ITC, IndiGo, Shriram Properties",2024-10-25,Negative
IndusInd Bank Ltd.,INDUSINDBK,DPIIT gives nod to Hinduja Group firm IIHL for acquisition of Reliance Capital,2024-11-21,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"ET Market Watch: Sensex falls for 3rd day, Nifty below 23,550",2024-11-14,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Market Wrap: Sensex falls over 100 points, Nifty settles below 23,550 as FII outflows weigh",2024-11-14,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Ahead of Market: 10 things that will decide D-Street action on Monday,2024-11-17,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Nifty at key support, trend remains weak: Analysts",2024-11-18,Negative
IndusInd Bank Ltd.,INDUSINDBK,Can small-cap funds continue to show resilience?,2024-11-11,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Sensex drops over 300 points, Nifty below 24,400; pharma, bank stocks lead declines",2024-10-30,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Nifty Bank index 1.48% in an upbeat market,2024-10-28,Positive
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: FMCG stocks up as market rises,2024-11-19,Positive
IndusInd Bank Ltd.,INDUSINDBK,F&O Stock Strategy: How to trade ICICI Bank and NALCO,2024-10-30,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Market wrap: Financials fuel 694 point Sensex surge amid US poll uncertainty, Nifty above 24,200",2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,Ahead of Market: 10 things that will decide stock action on Wednesday,2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,"Financials, IT stocks drag Sensex 427 points lower, Nifty heads for worst month since 2020",2024-10-30,Neutral
IndusInd Bank Ltd.,INDUSINDBK,MFI stress now evident: RBI's small-loan fears turning real,2024-11-19,Positive
IndusInd Bank Ltd.,INDUSINDBK,"Solar Powered Automated Teller Machine (ATM) Market Report, 2024-2028 & 2033 - NRG Energy, Fujitsu, NCR Corporation, Diebold Nixdorf, and Euronet Worldwide Dominate the Competitive Landscape",2024-11-11,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Sensex soars past 80,000, IT stocks lead rally",2024-11-06,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Credit Cards: Top 5 cards with no foreign transaction fees for travellers,2024-11-04,Negative
IndusInd Bank Ltd.,INDUSINDBK,Earnings review: Three takeaways from banks’ Q2 results,2024-11-04,Negative
IndusInd Bank Ltd.,INDUSINDBK,"Metal stocks shine as Sensex, Nifty extend morning losses; financial services under pressure",2024-11-05,Negative
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Fertilisers stocks up as market falls,2024-10-29,Neutral
IndusInd Bank Ltd.,INDUSINDBK,Stock market update: Power stocks up as market rises,2024-10-28,Positive
Infosys Ltd.,INFY,"Weekends Were a Mistake, Says Infosys Co-founder Narayana Murthy",2024-11-18,Neutral
Infosys Ltd.,INFY,"Infosys founder says he doesn't believe in work-life balance, says weekends are a ""mistake""",2024-11-18,Neutral
Infosys Ltd.,INFY,StockNews.com Downgrades Infosys (NYSE:INFY) to Hold,2024-10-31,Neutral
Infosys Ltd.,INFY,D-Street likely to see $2.5 billion inflows as MSCI increases India weights,2024-11-08,Neutral
Infosys Ltd.,INFY,Billionaire food app CEO wants you to pay for the privilege of working with him,2024-11-21,Neutral
Infosys Ltd.,INFY,IGL shares rally 5% even as Q2 net profit declines 18% YoY,2024-10-29,Negative
Infosys Ltd.,INFY,"In times of volatility, RBI prefers safe-haven asset",2024-10-30,Neutral
Infosys Ltd.,INFY,"Financials and renewables are the next big bets, says Nilesh Shah",2024-11-02,Neutral
Infosys Ltd.,INFY,Power Grid shares in focus after reporting muted Q2 results,2024-11-07,Positive
Infosys Ltd.,INFY,"Rubicon Research, Sai Life, Sanathan Textiles, Metalman IPOs get nod",2024-11-07,Positive
Infosys Ltd.,INFY,Sovereign green bonds now eligible under FAR,2024-11-08,Neutral
Infosys Ltd.,INFY,Asian stocks climb after mixed tech results,2024-10-30,Neutral
Infosys Ltd.,INFY,Prestige Estates stock in focus after Q2 net profit plunges 77.4% YoY,2024-10-30,Neutral
Infosys Ltd.,INFY,"Oil & gas witness highest FPI selling; healthcare, power top on buying list",2024-11-07,Positive
Infosys Ltd.,INFY,Ambuja Cements Q2 Results: Standalone profit falls 22% YoY to Rs 501 crore,2024-10-28,Negative
Infosys Ltd.,INFY,Tech View: Nifty forms long bull candle for 2nd day. How to trade on Thursday,2024-11-06,Positive
Infosys Ltd.,INFY,"NHPC Q2 results: PAT falls 41% YoY to Rs 909 crore, revenue up 4%",2024-11-07,Positive
Infosys Ltd.,INFY,How can I trade cryptocurrencies in India,2024-11-12,Neutral
Infosys Ltd.,INFY,Prosus gains $2 billion on Swiggy investment with IPO valuation,2024-11-13,Negative
Infosys Ltd.,INFY,Honasa stock plunges after poor Q2 show,2024-11-19,Positive
Infosys Ltd.,INFY,NSE discontinues weekly expiries for Bank Nifty,2024-11-13,Negative
Infosys Ltd.,INFY,Fewer stocks suffer deep cuts in the current selloff,2024-11-21,Neutral
Infosys Ltd.,INFY,Macquarie raises Zomato target prices but remains bearish,2024-11-13,Negative
Infosys Ltd.,INFY,"ONGC shares jump over 2% after Q2 PAT surges 17% YoY to Rs 11,984 crore",2024-11-12,Neutral
Infosys Ltd.,INFY,DPIIT approves RCap's acquisition by IndusInd International Holdings,2024-11-20,Positive
Infosys Ltd.,INFY,Infosys And 2 Other High Growth Tech Stocks In India,2024-10-25,Negative
Infosys Ltd.,INFY,"Infosys founder defends call for 70-hour workweeks, says he ""doesn't believe in a work/life balance""",2024-11-18,Neutral
Infosys Ltd.,INFY,"Don's return brings cheer to IT, but euphoria may be short-lived",2024-11-07,Positive
Infosys Ltd.,INFY,"Nifty Prediction today – Nov 21, 2024: Index in bear grip, go short",2024-11-21,Neutral
Infosys Ltd.,INFY,The War on Remote Work,2024-11-21,Neutral
Infosys Ltd.,INFY,F&O Query: Should you hold call options on Infosys and Voltas?,2024-11-05,Negative
Infosys Ltd.,INFY,Are Return-To-Office Mandates About Efficiency Or Cutting Costs?,2024-11-21,Neutral
Infosys Ltd.,INFY,"Food app CEO seeks unpaid chief of staff willing to pay $20,000 for the role",2024-11-21,Neutral
Infosys Ltd.,INFY,Agentic AI: In Service of Humans,2024-11-07,Positive
Infosys Ltd.,INFY,"Indian IT firms key beneficiaries of H-1B visa sponsorship, data shows",2024-11-13,Negative
Infosys Ltd.,INFY,Stock market update: Stocks that hit 52-week lows on NSE,2024-11-18,Neutral
Infosys Ltd.,INFY,"Infosys, Wipro among 5 stocks with short buildup",2024-11-18,Neutral
Infosys Ltd.,INFY,Stock market update: Stocks that hit 52-week lows on NSE,2024-10-31,Neutral
Infosys Ltd.,INFY,Here’s How Much Rafael Nadal Earned During His Tennis Career,2024-11-17,Neutral
Infosys Ltd.,INFY,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-11-18,Neutral
Infosys Ltd.,INFY,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-10-31,Neutral
Infosys Ltd.,INFY,"Infosys, Wipro among 5 stocks with long buildup",2024-11-08,Neutral
Infosys Ltd.,INFY,"Atria Investments Inc Sells 15,434 Shares of Infosys Limited (NYSE:INFY)",2024-11-18,Neutral
Infosys Ltd.,INFY,"Banque Cantonale Vaudoise Has $220,000 Stock Position in Infosys Limited (NYSE:INFY)",2024-11-23,Neutral
Infosys Ltd.,INFY,Weekends were a mistake says Infosys co-founder Narayama Murthy,2024-11-18,Neutral
Infosys Ltd.,INFY,Infosys (NYSE:INFY) Lowered to “Hold” Rating by StockNews.com,2024-11-22,Neutral
Infosys Ltd.,INFY,Infosys Limited (NYSE:INFY) Stake Lessened by Avior Wealth Management LLC,2024-11-23,Neutral
Infosys Ltd.,INFY,Boomi Partners with BASE life science to Accelerate Digital Transformation Across the Life Sciences Industry,2024-10-28,Negative
Infosys Ltd.,INFY,"Market Trading Guide: Infosys, Muthoot Finance are among 5 stock recommendations for Tuesday",2024-11-18,Neutral
Infosys Ltd.,INFY,Infosys Limited (NYSE:INFY) Short Interest Down 12.7% in October,2024-10-29,Negative
Infosys Ltd.,INFY,Infosys Limited (NYSE:INFY) Holdings Trimmed by SRN Advisors LLC,2024-10-27,Negative
Infosys Ltd.,INFY,"What explains TCS, Wipro, Infosys, TechM flocking to Nvidia",2024-10-28,Negative
Infosys Ltd.,INFY,"TCS, Infosys rally up to 4%. Will Trump win be really good for IT stocks?",2024-11-06,Positive
Infosys Ltd.,INFY,"RBI approves third term for Axis Bank MD, CEO Amitabh Chaudhry",2024-10-25,Negative
Infosys Ltd.,INFY,"Top 10 companies see valuation slump ₹1.55 crore, Reliance Industries biggest laggard & TCS biggest gainer",2024-11-10,Neutral
Infosys Ltd.,INFY,"The IT party is long over, but why are many investors still hanging on",2024-10-26,Negative
Infosys Ltd.,INFY,"The IT party is long over, but investors continue to hang around",2024-10-26,Negative
Infosys Ltd.,INFY,"Invaders & colonisers ruined our science for 1,ooo yrs: Infosys founder",2024-11-14,Neutral
Infosys Ltd.,INFY,Low-tech jobs in rural India will spur economic growth: NR Narayana Murthy,2024-11-14,Neutral
Infosys Ltd.,INFY,"Janney Montgomery Scott LLC Sells 10,521 Shares of Infosys Limited (NYSE:INFY)",2024-11-06,Positive
Infosys Ltd.,INFY,Mirae Asset Global Investments Co. Ltd. Decreases Stock Position in Infosys Limited (NYSE:INFY),2024-10-31,Neutral
Infosys Ltd.,INFY,"International Assets Investment Management LLC Buys Shares of 74,360 Infosys Limited (NYSE:INFY)",2024-10-30,Neutral
Infosys Ltd.,INFY,How can India solve its troubles due to colonisation? Infosys' founder Narayana Murthy has a solution,2024-11-15,Neutral
Infosys Ltd.,INFY,Stock Markets consolidate in a range bound trade following Fed rate cut decision,2024-11-08,Neutral
Infosys Ltd.,INFY,"Mcap of 6 of top-10 most valued firms jump Rs 1 lakh cr; State Bank, ICICI Bank top gainers",2024-11-03,Neutral
Infosys Ltd.,INFY,"TCS, HDFC Bank among 10 stocks that earned upgrades in past 1 month. Check revised target prices",2024-11-04,Positive
Infosys Ltd.,INFY,B2B marketing is emerging from the shadow of B2C with its own mental model of success,2024-10-31,Neutral
Infosys Ltd.,INFY,"Monday Mayhem! Investors lose over Rs 3.5 lakh crore within 15 mins as Sensex, Nifty in freefall",2024-11-04,Positive
Infosys Ltd.,INFY,"Stock markets settle lower amid sharp selloff in IT stocks, weak global cues",2024-11-18,Neutral
Infosys Ltd.,INFY,Mirae Asset Global Investments Co. Ltd. Decreases Stock Position in Infosys Limited (NYSE:INFY),2024-10-31,Neutral
Infosys Ltd.,INFY,IT sector records positive net hiring from top four firms for first time in two years,2024-11-04,Positive
